content,Quality,Service,Shipping,Packing
4075,"Chưa bao giờ đặt hàng Tiki mà thất vọng như vậy. Đơn hàng minh đăt hơn 300k, lúc xác nhận đơn hàng mình chọn giao hàng tiêu chuẩn, vầy mà khi nhận được hàng thi lại tốn thêm phí ship 29k cho 1gram Giấy Excel A4 DL70 tính ra còn đắt hơn mua ở ngoài nhiều. Gọi Tiki hổ trợ thi nhận được phản hồi là do mình không kiểm tra lúc chọn giao hàng mà chọn giao nhanh, trong khi tổng đơn hàng là mình chọn giao hàng tiêu chuẩn không tốn phí, các sản phẩm khác của đơn hàng khi giao là giao hàng tiêu chuẩn, chỉ có mỗi 1 sản phẩm này là giao hàng nhanh. Không hiểu nổi.  Mở hàng ra kiểm tra thi càng bực hơn, bao bì bên trong đã bị xé,  góc giấy thi bị cong, mấy tờ đầu thì bị dơ. Qua thất vọng.",0,,,
4077,"keo rất đặc nhưng khó dính, lâu khô, dính cũng không chắc. rất dễ bong.",0,,,
4078,trải nghiệm rất tệ. cân 500g sau đó đặt lên 1 cái cân khác thì 650g.,0,,,
4087,"Những trang giấy rất dễ rách, chất lượng đóng sách ko tốt",0,,,
4088,Ko chấp nhận được khi mua mở ra bị rách cả một góc dưới bìa dưới làm ăn vầy thì ko ổn hi vọng đổi lại ngay cho mình,0,,,
4089,check mã qr thì ra sản phẩm nhái là sao?,0,,,
4090,"giao nhanh, sách bị trầy, không seal, thật sự nhận hàng bị hụt hẫng vì hình thức nhưng suy cho cùng thì đọc sách vì nội dung nhỉ? Đối với ai muốn trưng bày thì có lẽ nên đi đến nhà sách mua nha",0,,1,
4093,"k thấm hút như quảng cáo, lau chân xong vẫn thấy trơn ướt",0,,,
4096,Bàn quá mỏng không thể đóng đinh mặt bàn,0,,,
4097,sách bị ẩm ướt cong gợn sóng,0,,,
4101,Không phải hàng chính hãng,0,,,
4102,"Đèn quá tối không thể sử dụng được. Muốn trả lại nhưng tiki báo đã qua sử dụng không trả được. Không cho mở ra sao biết đèn hỏng hay không, chất lượng như nào",0,,,
4103,mới xịt thì chuộc chạy ra wa hôm sao nó vẫn vô bình thường.thuoc chẳng công dụng j cả.phí tiền,0,,,
4106,"Với mình những trải nghiệm mua sách ở Tiki những lần trước rất ổn, mình rất vui vì giao sách nhanh và đóng gói cẩn thận _x000D_
_x000D_
Nhưng lần này, sách giao rất xấu, gáy sách nhăn, sách thì như hàng tồn lâu năm bán cho khách vậy. Là một người yêu sách, mình thấy rất thất vọng :(",0,,,
4107,"Không biết sao sách giao lâu cực, đã vậy khi mở ra thấy hai góc sách bị hư nữa, hơi thất vọng tí",0,,,
4110,"Đặt hai ly và có một ly bị bể trong quá trình vận chuyển, mong tiki liên hệ để đổi trả",0,,,
4112,kém kém kém kém kém kém kém,0,,,
4115,Tín hiệu chập chờn cứ 5 phút lại out ra rồi kết nối lại. Trường hợp này phải làm sao ạ.?,0,,,
4118,hệ thống tự ngắt ko hoạt động,0,,,
4120,hỏng k dùng được yêu cầu đổi trả,0,,,
4123,"Sách nội dung hay, phù hợp cho các bé tập kỹ năng quan sát và tập trung. Tuy nhiên chất lượng sách khá tệ, đóng gáy ẩu, lật vài trang là bung hết keo.",0,,,
4124,"kệ không chắc chắn, ọp ẹp. đứng không đều, bên cao bên thấp. chất lượng quá kém so với giá tiền.",0,,,
4128,hang kem chat luong màu gãy  that ving,0,,,
4129,"Thẻ bằng giấy rất dễ rách.Đương nhiên là tiền nào của nấy rồi, nhưng  lần sau mong shop để rõ là giấy hay mêca để khách dễ dàng lựa chọn.cảm ơn shop",0,,,
4130,"7h tối làm về gắn vào, nó xì nước đầu lẫn đít. Coi lại thấy thiếu ron. Phải lấy ron cũ gắn vào mới đc. Đến tối 2h sáng bung ra. Chảy ầm ầm. Kém chất lượng",0,,,
4131,Usb chuẩn 3.0 nhưng tốc độ đọc và ghi còn thua chuẩn 2.0. Không biết đây có phải hàng fake hay hàng tikitrading chính hãng nữa.,0,,,
4134,Bàn quá yếu ko đáng để mua,0,,,
4141,"cho mình hỏi mình mua sản phẩm được 6 tháng thì bị lỗi không nhận cổng, bây gườ mình muốn bảo hành thì cần liên hệ ở đâu ạ, mình ở Hà Nội",0,,,
4143,"ổ cứng đã bị rạch ra từ trước, lắp vào máy tính ko nhận,mọi người chú ý nhé",0,,,
4144,"Hình ảnh mô tả không đúng khối lượng sp, đơn vị đo lường khó hình dung. Giá thực tế quá cao",0,,,
4147,"Không sử dụng được, khó xài",0,,,
4148,"Bỏ đá vô uống chưa được 2 tiếng đã tan đá ra hêt, bỏ ly nước ở bên hông balo cúi người xuống thì nước tràn đổ vào hêt người lỡ là ly cà phê nóng thì chắc bỏng người luôn qua. Nói chung sản phẩm tệ không đúng kì vọng muốn đổi trả sang sản phẩm khác thì làm sao giúp mình với mình cảm ơn nhiều",0,,,
4149,Không gắng được vào chai đựng nước.rất tệ,0,,,
4150,"Cái thứ 2 mua, nhưng chất lượng tệ hơn, bị lỗi nhiều hơn cái đầu tiên",0,,,
4154,"Bộ nồi nhái, TIKI bán hàng đểu, tay cầm vùng thì có cạnh rất sắc, mác dập rất lem nhem, có cạnh sắc, logo ở đáy nồi không dập nổi, lòng nồi không mịn và đanh, xỉn màu",0,,,
4155,Sử dụng chưa được 1 năm mà cây lau nhà đã gãy đôi. Quá thất vọng các sản phẩm lau nhà của Lock&Lock,0,,,
4157,"Chất lượng sách tiki giao ngày càng thiếu chất lượng rồi. Sách mình nhận đc có vết gấp ở bìa sách, trong trang sách cũng không đc mịn mà có vết hằn.",0,,,
4158,Sản phẩm giá rẻ có quảng cáo và không thể remove nhưng trong mô tả sản phẩm không có ghi.,0,,,
4159,Modem chỉ hỗ trợ 100mpbs tối đa mà quảng cáo hỗ trợ 867mpbs,0,,,
4165,"Lừa đảo ""Giao đơn hàng toàn giấy rác bên trong hộp""",0,,,
4166,Sản phẩm ko sử dụng đc. Đề nghị xem lại cách làm ăn buôn bán.,0,,,
4167,"Cái kệ màu rất đẹp, nhưng miếng dán thì dính không tốt, vừa bỏ ít đồ lên được 1 chút là nó bị rơi liền",0,,,
4168,Chất lương drum mực quá kém,0,,,
4169,Để ở gầm giường nơi tối nhà nhiều muỗi nhưng không bắt được muỗi.,0,,,
4170,"vải che mỏng, hấp hơi nóng khi dùng trời nắng",0,,,
4176,sách bị gẫy gắp ở giữa trang. nhờ tiki hỗ trợ,0,,,
4178,Dán vào 5 phút rớt đu là máng cái giỏ nhỏ xíu.,0,,,
4179,"Sách mới nhận chưa đọc, nhưng số trang không khớp với QC. *** tự đánh giá nhé. Mình chưa gặp trường hợp này bao giờ.",0,,,
4180,"Tôi cần loại khăn trọng lượng 500 gram, chất lượng như quảng cáo mới  đặt mua hàng. Nhưng tôi thật thất vọng khi shop (8888DHVY SHOP) giao loại khăn chất lượng thấp hơn trọng lượng chỉ có 300 gram. Tôi đề nghị shop cho người đến lấy lại hàng và trả lại tiền cho tôi or giao lại hàng đúng như quảng cáo. Nếu shop không tôn trọng khách hàng, quảng cáo sai sự thật, lừa khách hàng, làm ăn gian dối tôi sẽ phản ánh  Tiki và shop ra các cơ quan thẩm quyền và hiệp hội người bảo vệ người tiêu dùng TP.HCM",0,,,
4181,dùng 3 ngày hư phải gui sửa,0,,,
4186,"Trang đầu tiên bị dính keo nên khi mở ra đã bị rách 1 miếng như vậy. Màu sắc rất ưng ý, chưa đọc nên chưa biết nội dung có giống hồi bé mình đọc ko nữa.",0,,,
4189,"Nhận hàng mấy hôm rồi mà hôm nay mới bóc, mua hàng của tiki rất nhiều lần rồi chưa lần nào bị trường hợp rách như này. Cần được bộ phận chăm sóc khách hàng hỗ trợ",0,,,
4190,tôi mua có khuyến mãi bao da nhưng khi giao hàng không có bao da là sao vậy?,0,,,
4192,"Điện thoại không bắt được FM như giới thiệu ( toàn tiếng rè), bàn phím thì cứng mà nói nhạy. Nhạc chuông thì đúng 1 bài của Trung Quốc. Bền hay không thì chưa biết nhưng thấy quảng cáo khác thực tế",0,,,
4197,Chất lượng kém không ưng chỉ khoan gỗ thôi,0,,,
4198,2 cái cách nhau cái trần mà tốc độ giảm đi hơn 10 lần ...,0,,,
4200,sản phẩm giao không đúng chất liệu inox 304,0,,,
4201,Chậm quá. so với cái cũ mình sử dụng 150Mbps. Nói chung mua sách là thấy đúng với chất lượng nhất,0,,,
4202,sản phẩm k hoạt động. cắm nguồn lên nguồn nhưng k phát sóng wifi,0,,,
4204,"chất lượng kém, chưa kịp dùng đã hỏng",0,,,
4207,hàng bị móp méo có thể đã bị va đập yêu cầu hoàn tiền cho đơn hàng,0,,,
4208,quảng cáo sp của Nhật.gui hàng china là sao,0,,,
4211,Rất tệ. Dán k dính vào gạch men,0,,,
4212,rất chán khi mua phải hàng fake từ cửa hàng này. Thấy tube keo hoàn thiện kém đã nghi rồi. Scan xong thì báo fake luôn :(,0,,,
4213,"Có tem QC mà sản phẩm bị lỗi hiển thị thông tin không đầy đủ, vỏ ngoài cũ.",0,,,
4215,Màn hình ko nhận diện cáp VGA hay DP.,0,,,
4216,"Khăn giấy rất hôi. _x000D_
Line kéo để xé bao rất khó. Hàng lởm.",0,,,
4218,"cẩn thận seal và đóng gói, cuốn cẩm nang không có seal, mua 1 lần tận 5 cuốn ủng hộ mà như vậy",0,,,
4219,"tiki giao hàng nhanh. Tuy nhiên Cuốn này mình nhận sách khá cũ, lại sờn nữa",0,,1,
4220,Ko đúng như mô tả và hình ảnh. Lót vải ko dệt ko phải lót lụa và ko có dăy chặn 4 góc,0,,,
4221,Test vẫn chạy ổn tuy nhiên hàng không có tem mác gì hết. như đồ đã qua sử dụng. Tiki nên xem lại nhà bán hàng này,0,,,
4227,"bên ngoài thì vỏ đẹp, chất liệu giấy bên trong thì đểu, chất liệu không khác gì so với mua mấy quyển ở quán sách lậu, chán",0,,,
4228,"Nội dung sách nguyên tăc rất hay, nhưng dịch rất tệ, quá lạm dụng phần mềm dịch, hiệu đính chỉnh sửa lại ẩu. Nếu đã chọn dịch thuật làm NGHỀ thì xin hãy làm thận trọng, vừa tôn trọng tác giả vừa tôn trọng độc giả",0,,,
4229,Nhận được bàn cái chân méo xẹo dựng lên nó hở cái chân không ủi được. Cho mình đổi cái mới dc không ạ,0,,,
4230,sản phẩm rất tệ ko có tác dụng như giới thiệu rất thất vọng,0,,,
4231,"Dòng giấy này là loại mình ko ưng nhất trong số các loại giấy mua in test thử. Giấy ko ăn màu, in ra thì đẹp nhưng màu dính tay ngay, quẹt cái là đi hết màu luôn. Để lúc lâu thử lại cũng ko thấm ăn màu.",0,,,
4233,Hàng kém chất lương nầm xẹp lép qua tệ đừng nghe lời quảng cáo,0,,,
4234,Không hiểu sao khi in bị ồn quá,0,,,
4238,Chưa bao giờ thất vọng về Tiki như vậy luôn. Mình rất thích Tiki từ trước vì giao hàng nhanh mà sản phẩm chất lượng. Nhưng lần này mình mua thì sách mình bị có những vết dơ kiểu như sách không được bảo quản tốt và bị nhiều người tay không sạch chạm vào rất nhiều. Một phần cũng vì dịch bệnh nên mình cũng tạm thông cảm,0,,,
4240,laptop mình hư card wifi nên mua cái này dùng tạm. ở nhà thì dùng tốt ko có vấn đề gì. cho đến lúc mình mang laptop ra ngoài thì wifi ko bắt đc. cho dù là wifi 2.4Ghz. USB wifi này rất kén wifi. mn nên cân nhắc,0,,,
4242,"Nội dung khá phổ biến, ít có chiều sâu, chưa phù hợp với văn hoá người Việt",0,,,
4245,"Mình dùng được 1 tuần, đặt buổi chiều nhưng trục trặc nên sáng hôm sau mới giao, màn hình của mình thì bị 1 điểm chết.",0,,,
4250,"Mua cùng lúc với Thiên tài bên trái, kẻ điên bên phải, cuốn kia 1 sao thì cuốn này được 2 sao nhé. Khuyên các bạn nếu thật sự yêu thích cuốn sách nào hoặc yêu thích sách mới thì ra nhà sách mua đi nhé, giá cao hơn nhưng được tự tay chọn cuốn sách hợp ý với mình, chứ đặt sách trên mạng kiểu này thì khác gì bạn bỏ tiền ra mua cuốn sách cũ. 2 cuốn của bác Cao Minh của mình được Tiki ưu ái giao hẳn cuốn sách cũ gãy góc toàn bộ luôn, cố gắng đợi chờ đặt hàng trước để rồi nhận sản phẩm như này. Tạm biệt tiki nhé :)",0,,,
4251,"Mấy bạn bên Tiki xem lại giúp mình. Mình có đơn hàng gồm sách và nắp ly giữ nhiệt 900ml. Sách mình nhận hàng hôm thứ 7. Sáng nay mình nhận thêm phần còn lại, giờ mở ra thì thấy nắp sản phẩm nó tách ra thành 2 phần như thế này và mình không sử dụng được (hình ảnh đi kèm).",0,,,
4252,"Dùng không ngon lắm các bác ại, bắt sóng wifi kém quá phát ra còn bị delay, ping hơn bình thường rất nhiều, trước mình cũng dùng con xiaomi gen 2 cũng cùng khoảng cách đấy mà bắt sóng ok hơn không bị lag như con này :(( Thật sự thất vọng",0,,,
4255,"Thay vào tháo ra chục lần mà nước không chảy ra,thử từng lõi mới biết lõi 3 không thông phải bỏ đi",0,,,
4257,"Sách bị ẩm, ố vàng ở 1 góc, và hơi bẩn. Bên trong thì có nếp như thể đã bị giở và cuộn giữ để đọc. Nói chung là quyển sách mình nhận được tương đối nát. Chắc không phải sách cũ nhưng cảm nhận chung là nó rất cũ. 
Nội dung thì mình chưa đọc hết nên không nhận xét.
Giao hàng đúng hẹn.",0,,1,
4258,"Tôi mới mua về hôm qua,nhưng ko bắt được 5g, mặc dù 5g của nhà khác bắt tốt. Roiter wifi cách có 2m đề nghị shop hỗ trợ!",0,,,
4261,"Mình nhận hàng hôm t7 nhưng về quê, hôm nay mới mở hàng ra, dụng cụ bị bẩn, xước và trong hộp có rất nhiều gián. Mình rất bực mình và muốn trả lại hàng.",0,,,
4265,Ko như hình và kém chất lượng,0,,,
4267,"Chảo hơi mỏng nhưng với giá sale thì ok. Tôi nhận chảo nhưng bị móp cả hai, vui lòng đổi hàng lại giúp tôi. Tôi đã gửi thông tin rồi",0,,,
4268,Máy lỗi Sọc màn hình rồi.,0,,,
4270,"Dùng 1 thời gian bị mất kết nối liên tục
Sẽ ko bao giờ mua lại lần 2",0,,,
4272,"Sản phẩm hoàn thiện rất tệ, không đáng giá hơn 300 ngàn.",0,,,
4275,"Đang sử dụng máy tự tắt nguồn, mở lại không lên. Xong fim. Máy sử dụng chưa giáp tháng. Sản phẩm quá tệ.",0,,,
4276,Hàng ko giống như hình. Cài đặt in ko được,0,,,
4277,Không ổn định. Thu phát kém,0,,,
4278,"Chân bàn yếu, góc hộc tủ nhọn ngồi không để ý là có thể làm trầy chân",0,,,
4279,Bt giấy mõng cãm giác k đc chuẩn lắm,0,,,
4284,"thanh treo không chắc chắn, dễ bị xúc, giao hàng tới thanh treo bị cong vênh",0,,,
4285,"Chất lượng kém. Đồng hồ mới xài được 3 ngày mà thấy có vấn đề rồi. Để bình thường k sáng, chạm vào đèn led sáng lên mới nhìn được giờ, 1 phút sau lại tắt",0,,,
4287,"chất lượng không như quảng cáo, không có doăng cao su ở nắp. muỗng nhựa như hàng mã thất vọng",0,,,
4292,"Tín hiệu chập chờn, sử dụng một thời gian (2h liên tục) bị tự động ngắt kết nối, sau đó két nối được, ảnh hưởng việc download tài liệu kích thước lớn (>2Gb). Có thể đổi hoặc trẳ hàng lại được không shop ?",0,,,
