content,Quality,Service,Shipping,Packing
4205,"Đánh giá nội dung sách: Sách vừa tạo động lực, vừa đưa ra cách giải quyết vấn đề và nhiều dẫn chứng tâm lý. Nên đọc khi bạn cần reset lại bản thân. 

Đánh giá dịch vụ tiki: tiki đợt này làm ẩu, mình đặt book care mà KHÔNG cuốn nào được book care hết!!!",,0,,
4206,"Ghi trong là tặng 1 sấp giấy A4, hỏi quà tặng đâu thì nhân viên giao hàng nói không biết, có nhận hàng không, không thì chở về, nhân viên giao hàng nói chuyện kiểu bố đời, hỏi hoá đơn Vat 10% đâu thì cũng không biết, nói chung chưa tes hàng nhưng thật sự thất vọng với dịch vụ, mong shop xem lại vấn đề này",,0,,
4223,mình vừa nhận hàng xong. đặt màu hồng nhưng lại giao là màu xanh dương đậm. Chán ghê. cái màu mà không hề có trong danh sách chọn màu có sẵn nữa chứ. thất vọng.,,0,,
4226,"điện thoại tốt_x000D_
nhưng tai nghe khuyến mãi kèm theo thì hỏng, không dùng được",1,0,,
4235,Shop giao nhầm mã hộp mực in rồiNhờ shop liên hệ đổi lại dùm. Tôi đặt LBP mà shop giao MF.,,0,,
4237,"Mua sách đối với mình không chỉ nội dung mà mình còn quan tâm bên ngoài sách như thế nào nữa. Nhận sách không hề hài lòng! Sách bọc seal mà cái seal nó lỏng lẻo, sách thì vừa cũ vừa bẩn bẩn, trầy trụa, mặt sách, cạnh sách bị df. Sách mua ở Fahasa nên mình nghĩ sẽ ổn nhưng không ngờ ẩu tả như vậy.",,0,,
4254,"góp ý. các bạn nên để chế độ cho người mua chọn kiểu, màu yêu thích. mình con trai mà lại gửi cho mình cái có màu cũng như họa tiết y như con gái, cảm thấy k hài lòng chỗ này. hết",,0,,
4256,mua cùng bình xịt mà ko giao,,0,,
4262,Shop chính hãng mà không xuất được hóa đơn. Làm ăn kém quá,,0,,
4280,"khi bạn bán máy,thì chỉ cần text đc là OK,! bạn cài máy,nó báo text, mà bạn ko có 1 tờ giấy để text,nếu bạn bán máy thì hãy note thêm vào,tốt nhất là bán kèm theo.đúng ra là 5 sao,nhưng chỉ vì lỗi này thì bạn chỉ đáng 1 sao,những cái đơn giản nhất là những cái mà bạn cần quan tâm,vì đơn giản thì khách hàng mới bít đc,phức tạp thì khỏi quan tâm đi.",,0,,
4282,"Bookcare mỏng, cầm sách là rớt luôn rồi. Làm cho có hay sao?",,0,,
4283,"nói về ưu điểm trước :
1.Giao nhanh
2.Nhân viên giao hàng tận tình nhiệt huyết 
Nhược: 
2 quyển 1 quyển bao lại 1 quyển k bao
quyển bao rất sạch sẽ quyển k bao dơ bẩn dính bùn đất gì ấy 
Tóm lại mua lần 1 HSK-6  chất lượng ok
lần 2 thất vọng vì cách bao bọc của shop ntn",,0,1,
4291,"Mình mua 1lúc mấy triệu tiền hàng, 30 quyển, shop giao thiếu 1 quyển, mình liên hệ thì shop bảo chờ tiki_x000D_
Hàng shop bán thì shop phải ktra, và giao bổ sung cho mình, chứ buông 1 câu chờ tiki là sao? Trong khi mình đã liên hệ trực tiếp với shop",,0,,
4293,đặt mua ĐT màu trắng mà giao màu đen,,0,,
4299,cực kì hài lòng về cách phản hồi đóng gói sp cẩn thận hay giao hàng nhưng shop giao nhầm adapter chui cắm nhỏ hơn máy mình thế là ko sử dụng đc mong tiki hỗ trợ mình trả lại hàng nhanh nha,,0,1,1
4322,Mình bị thiếu sản phầm này mong shop có thể check lại mình đã trả tiền đầy đủ nhưng hôm nay nhận hàng bị thiếu sp này,,0,,
4331,"Sản phẩm như hình, đóng gói tốt  nhưng sản phẩm quá dơ",,0,,
4332,"Mới nhận hàng, thông số kỹ thuật chính xác, nhưng mẫu mã 100% khác hình minh hoạ sản phẩm. Cho 2* vì tiki now nhanh gọn !",,0,1,
4333,Mua combo 10 mà giao hàng có 1 cái vậy. ?!,,0,,
4341,"Quảng cáo có bông lau, giao hàng nói kg có tặng",,0,,
4342,đặt thì thấy pin vàng mà giao thì pin xanh ko hiểu nổi,,0,,
4344,Giao hàng nhầm rồi shop. Tôi mua 3 cái nhỏ + 6 cái to mà lại giao 3 cái to + 6 cái nhỏ. Mấy món khác cũng ko đúng.,,0,,
4350,Chào trung tâm. Mình đã nhận đc hàng đổi tra bảo hành cho đơn hàng mã số  #420988787 . Hôm nay mình bóc sản phẩm lắp vào máy cài đặt chạy thử nhưng: Sản phẩm đổi trả bảo hành lần này cũng vẫn lỗi. Đề nghĩ trung tâm nghiêm túc giải quyết rõ ràng vần đề này,,0,,
4367,Sách bị rách gáy như này nhưng nhắn tin cho shop nguyên 1 ngày không hề trả lời.,,0,,
4383,"Bản này là 2019, shop không ghi trong mô tả làm tôi tưởng bản mới, trong khi bản 2019 những shop khác bán rẻ hơn nhiều",,0,,
4385,Cho tôi biết giấy ghi 3 món mà giao hàng một món là ý gì vậy cửa hàng,,0,,
4388,"Hàng giao không giống như mẫu đăng, chất lượng thì chưa biết",,0,,
4391,Mình đặt trên hình là màu xanh nhưng ship về là màu tím? Phòng mình trang trí toàn màu xanh biển nên đặt màu xanh để phù hợp với phòng nhưng lại ship màu tím :(,,0,,
4395,"tôi đặt bộ truyện gieo hạt vĩ nhân từ tập 1_10 mà lại giao từ tập 11_20.
ý là sao shop?",,0,,
4396,"mua 2 cuốn giao 1 cuốn thôi,_x000D_
chưa rep tn xử lí cho khách hàng luôn",,0,,
4398,Bạn giao lộn tập 2 rồi mình đặt tập 1 mà,,0,,
4400,sản phẩm nhận được là Cat 5E không phải Cat 6,,0,,
4403,"không như hình quảng cáo, k có nắp đổ mực, k có nắp xả mực
shop có gửi nhầm mã hàng k vậy",,0,,
4404,"Hộp bi mở ra,có lót xốp nhưng lỏng lẻo,hên là sách nguyên vẹn.Nt dể đổi lai bìa cứng nhưng shop k phản hồi gì cả.",,0,,
4427,Trên ảnh có ghi được tặng thêm 1 bình trị giá 159k nhưng khi nhận thì không có bình được tặng thêm.,,0,,
4428,Rất thích shop nhưng shop quên giao giấy nhớ 😿,,0,,
4432,không chọn màu được như yc,,0,,
4440,Dù giao lộn mauaaaaaaaaaaaasss,,0,,
4457,"báo lỗi bluetoooth gởi về bảo hành sau 1 ngày nhận . nhận lại hơn 10 ngày và trả về với giải đáp : "" sản phẩm ko có lỗi "" . hết",,0,,
4462,"Mình tin tưởng tiki nên nhờ người nhận giúp, nhưng mình thật sự rất không hài lòng, đặt sách này lại gửi sách khác
Tiền thanh toán lại cao hơn tổng tiền thực tế đơn hàng",,0,,
4467,"Mình đặt hàng cáp mạng Cat6 nhưng lại giao hàng cáp Cat5E. Mọi người lưu ý khi nhận hàng nhé. Mình vừa nhận sai hàng, yêu cầu đổi sản phẩm đúng.",,0,,
4471,tôi muốn mua đầu phát wifi chứ không phải bộ chi cổng chơi nhau àk  toi muon doi san pham,,0,,
4478,"Dù sp ghi hỗ trợ am4, mình cũng đã nhắn vào fb cửa hàng là cần gông am4 rồi. Giờ méo biết lgi",,0,,
4499,tiki giao hàng mất postcart thì có nên tin tưởng nữa không ạ?,,0,,
4515,35  ngày vẫn chưa xuất hóa đơn,,0,,
4520,Lừa ko có mc book 🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹,,0,,
4525,"Tiki giao hàng sớm hơn dự kiến, được 5 sao. Tuy nhiên đặt mua Sealan Fix 12g, shop giao Nail Free 6g. Quá tệ. Keo bị khô cứng. Không sử dụng được",,0,1,
4529,bị df dữ pắm lun TvT Pc là do tiki nhét ráng huy hiệu vào hộp nên bị hằn hết cả,,0,,
4531,"Giao không đúng màu, màu nâu( 40k)tính giá mắc hơn, mà giao màu xanh(33k)",,0,,
4535,giao nhầm hàng mua ram laptop gửi ram pc,,0,,
4554,Giao sai hộp mực hộp mực bother 2385 mà giao họp mực 13A,,0,,
4563,Hàng ok nhưng giao KHÔNG ĐÚNG MÀU trong khi đã gửi mã đơn hàng và màu… và shop đã ok.. không thích cách làm việc của shop,,0,,
4565,"Book Tiki Now nhưng chờ giao rất lâu. Gọi hỏi hotline thì cũng không hữu ích gì, cũng ko gthich được tại sao lâu? Khoảng mấy giờ giao? Chỉ trả lời như những gì khách có thể nhìn dc trên app.. Tiki cần cải thiện khâu giao hàng và hỗ trợ CSKH",,0,,
4569,"quảng cáo Kích thước: 19x4,5 cm ( Miệng 19cm cao 4,5cm)_x000D_
giao 16 x 4.5",,0,,
4582,*** shop làm ăn như *** đt bị lỗi nt ko rep,,0,,
4583,Bây giờ toàn là hàng V2 và độ phủ sóng thì kém hơn V1 (ngoài hộp V1 phủ sóng là 5.500 còn V2 là 4.000). Sau khi xem đánh giá (bản V1) nên đã mua về (Tiki giao bản V2) và mình thật sự là thất vọng!,,0,,
4589,Mình kg hài lòng về decal hoa văn của Vivomall vì không đúng kích thước 60x90cm như trên Tiki ghi,,0,,
4590,"Mình đăc xp-350B 
Mình nhận  XP-365B",,0,,
4602,"Mua trong đợt được tặng chảo Elmich nhưng Tiki Trading ko giao kèm (trong khi đó gian hàng chính hãng Elmich bên Shoppe khi mua ở đây vẫn được tặng). Khi nhận hàng tôi đã phản ánh cho Tiki Care, nhưng đã gần 10 ngày trôi qua mà vẫn chưa phản hồi giải quyết như thế nào ???",,0,,
4614,"Giao k đúng kích thước, chiểu rất mỏng",,0,,
4617,giao không đúng sản phẩm đang đợi tiki phản hồi,,0,,
4623,"(*) Đánh giá không tính điểm
Đặt sai địa chỉ, 5 phút sau khi đặt hàng, liên hệ đơn vị bán hàng, tổng đài, cả shipper xin đổi địa chỉ nhận hàng nhưng tất cả đều không thể hỗ trợ._x000D_
App đặt hàng thì không có chế độ đổi địa chỉ nhận hàng…_x000D_
Tiki nên xem lại vấn đề này",,0,,
4624,"Không biết việc xé bao bì có nằm trong công việc kiểm tra chất lượng hàng hóa không nhưng mình phải nói là mình cực kì không hài lòng về dịch vụ lần này của Tiki, vì:
1/ Bao bì bị xé một cách mất thẩm mỹ;
2/ Góc giấy bị cong ở khá nhiều tờ và một số khác còn hằn cả vài đường gì đó.",,0,,
4631,Ship không đúng sách theo tiêu đề trên hình,,0,,
4633,"Sạc không vào điện.liên hệ với shop thì mãi không thấy phản hồi.mong shop hỗ trợ hoàn trả hàng.tình hình dịch bệnh khó khăn may mà còn shop hỗ trợ tikinow.vậy mà sạc kém chl, ảnh hưởng 1 ngày làm bài thi và chờ đợi suốt để nhận đk hàng. Mong tiki hỗ trợ!",,0,,
4642,"Hàng giao nhanh, sách hay và đẹp nhưng vấn đề là mình còn dư 21 bookcare trong tài khoản nhưng rất nhiều lần rồi tiki không bọc bookcare cho mình, chỗ đặt hàng cũng không có phần để đánh dấu bookcare, ít nhất là 4 quyển sách mua gần đây đều không được bọc bookcare. Không hiểu làm ăn kiểu gì????",1,0,1,
4645,"Sản phẩm rất đẹp, nhưng thao tác đặt pass thì mình phải cài thêm ứng dụng của họ, sẽ rất khó cho người dùng không thành thạo, nhưng đặt hàng trắng lại giao đỏ, chủ hàng lại nhắn tin trên app tiki mà không phải trực tiếp nói hết hàng và tự giao đỏ bảo không liên lạc được với mình, không biết bao nhiêu người sử dung app tiki để nhắn tin nhỉ... rất không hài lòng",,0,,
4663,Hàng giao đến khách bị lỗi nhưng liên hệ với tiki thi cứ hẹn thu hồi rồi đổi mới khi gọi cho mình thì mình đi ngoài đường ko bắt máy được có gọi lại cho bên shipper nói ngày mai quay lại thu hồi thì nói không có lệnh thu hồi pla pla... Lúc bán thì giao rất nhanh nhưng khi có lỗi thì đòi lấy hàng rồi đổi sau. Thật quá thất vọng!!!,,0,,
4671,"Mình thấy thông tin mô tả in hai mặt, nhưng mua về lại là in 1 mặt, nhờ đơn vị bán hàng liên lại lại giúp mình!",,0,,
4674,Minh Mua 3bo 6cuon bao ma shop chỉ giao 1cuon à . Cuon lai 2bo 4cuon khong giao nửa roi tự  huỷ đơn hang luon à. Quá tệ,,0,,
4680,"Tiki ơi! Đặt giá tiền kệ 3 tầng , sao giao kệ 2  tằng. Không đâp ứng được nhu cầu. Đề nghi Tki giao đúng hàng khách đã đặt.",,0,,
4689,"Túi quá nhỏ, khó sử dụng?",,0,,
4695,mình mua 2 dôi găng tay Shop gửi cho 2 đôi cỡ S nên chẳng dùng được ( cỡ nhỏ quá ). Đáng lẽ Shop nên gửi cỡ trung bình thì phải ( nếu ko thì phải ghi rõ cỡ cho người mua lựa chọn.,,0,,
4703,Đặt 2020 nhưng giao 2019.,,0,,
4709,Người giao hàng không cho kiểm tra hàng có bị lỗi không trước khi giao hành tôi chưa hài lòng lắm mong trang mua sắm tiki cải tiến nó đi để những người mua như tôi có thể kiểm tra những sp có đảm bảo chất lượng không tôi xin cảm ơn,,0,,
4712,dịch vụ đổi trả quá khắt khe tốt nhất không nên mua,,0,,
4713,"NHà bán hàng đăng bài sai sự thật, hỏi liên hệ hỗ trợ thì giải thích quanh co. Nếu không dùng được phần mềm như bài đăng thì ổ cứng này có gì đáng mua đâu, mà người bán còn nói phần mềm có hay không không quan trọng, cài không được thì thôi. QUá vô trách nhiệm với nội dung sản phẩm mình đăng bán.
Bài đăng chỉ ghi ""Tương thích hệ điều hành: Windows /Mac: đã được định dạng sẵn Exfat cho Windows 7, 8.1, 10 và Mac OS. Phần mềm hỗ trợ: WD Discovery bao gồm: WD Backup, WD Security, WD Utilities kèm sẵn trong ổ cứng, bạn có thể cài đặt nếu sử dụng.""--> vậy mà tôi dùng win 7, cắm vào không dùng được phần mềm thì nói em bán ổ cứng nên bài đăng là ổ cứng, phần mềm thì phải dùng win 10 trở lên. Bó tay",,0,,
4716,"Tôi mua đèn pin khi mua có ghi đã có pin, bây giờ nhận đèn ko có pin, thật là quá phiền phức khi phải đi tìm mua pin để có thể sử dụng được đèn.",,0,,
4724,Giao hàng không đúng màu mực,,0,,
4730,Người bán hàng không có văn minh. Mong sớm dẹp tiệm.,,0,,
4741,"Mình rất thích đặt hàng trên tiki, về nội dung sách thì mình có tìm hiểu hay mới đặt mua nhưng do đang diễn ra hội sách, số lượng đơn nhiều hay như thế nào đó mà cảm thấy không hài lòng về dịch vụ của Tiki. Mình có sử dụng dịch vụ book care, lần này mình đặt 4 quyển, 3 quyển giao trước thì sách khá cũ, bị gẫy bìa, book care thì không vừa, bị thừa so với bìa. Đến đơn hàng giao sau này thì sách còn k được bọc bookcare nhưng kiểm tra thì vẫn bị trừ, còn chưa kể sách bị lem bẩn",,0,,
4751,giao nhầm sản phẩm. mình đặt tập 5 mà giao thành tập 7,,0,,
4752,Giao 2 lần mới đủ số lượng,,0,,
4766,Tôi đặt mua theo mô tả sản phẩm. là có nắp đổ mực ngoài nhưng khi giao lại là loại không có nắp đổ mực ngoài. Như vậy là lừa đảo khách hàng,,0,,
4767,giao hàng nhanh nhưng sách này mục lục các phần thì ko phải là sách mới mà là phần của sách cũ về bọc hàng thì sách bọc sách ko bọc nên mình chưa ưng lắm nói chung thì cụng tạm thôi,,0,,
4768,Hàng nguyên seal nhưng bị lủng giấy quá chán khiếu nại nxb ko ai xử lý,,0,,
4769,sản phẩm lỗi - giao sai màu! ^^,,0,,
4770,Bó tay mấy ông sản xuất chơi dán cái tem ngay giữa tháo ra giờ dính keo tùm lum dùng đủ thứ mà không tẩy ra bao nhiêu chỗ không dán phải ngay giữa mới chịu,,0,,
